Dataset,Method,N_Features,Classifier,Fold,MCC,F1,Sensitivity,Specificity,Balanced_Accuracy,Accuracy
female,Boruta,80,SVM_RBF,1,0.21558722225451818,0.7428571428571428,0.7647058823529411,0.4444444444444444,0.6045751633986928,0.6538461538461539
female,Boruta,80,SVM_RBF_TUNED,1,0.1503267973856209,0.7058823529411765,0.7058823529411765,0.4444444444444444,0.5751633986928104,0.6153846153846154
female,Boruta,90,RandomForest,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,Boruta,90,RandomForest_TUNED,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,Boruta,90,NeuralNetwork,1,0.7410810764999063,0.9142857142857143,0.9411764705882353,0.7777777777777778,0.8594771241830066,0.8846153846153846
female,Boruta,90,NeuralNetwork_TUNED,1,0.5659164584181102,0.8571428571428571,0.8823529411764706,0.6666666666666666,0.7745098039215685,0.8076923076923077
female,Boruta,90,NaiveBayes,1,0.40422604172722165,0.7333333333333334,0.6470588235294118,0.7777777777777778,0.7124183006535948,0.6923076923076923
female,Boruta,90,LogisticRegression,1,0.46968129716874873,0.8333333333333333,0.8823529411764706,0.5555555555555556,0.7189542483660131,0.7692307692307693
female,Boruta,90,AdaBoost,1,0.46968129716874873,0.8333333333333333,0.8823529411764706,0.5555555555555556,0.7189542483660131,0.7692307692307693
female,Boruta,90,AdaBoost_TUNED,1,0.46968129716874873,0.8333333333333333,0.8823529411764706,0.5555555555555556,0.7189542483660131,0.7692307692307693
female,Boruta,90,SVM_RBF,1,0.6519456811446811,0.8888888888888888,0.9411764705882353,0.6666666666666666,0.803921568627451,0.8461538461538461
female,Boruta,90,SVM_RBF_TUNED,1,0.17712297710801908,0.7567567567567567,0.8235294117647058,0.3333333333333333,0.5784313725490196,0.6538461538461539
female,Boruta,100,RandomForest,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,Boruta,100,RandomForest_TUNED,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,Boruta,100,NeuralNetwork,1,0.7410810764999063,0.9142857142857143,0.9411764705882353,0.7777777777777778,0.8594771241830066,0.8846153846153846
female,Boruta,100,NeuralNetwork_TUNED,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,Boruta,100,NaiveBayes,1,0.40422604172722165,0.7333333333333334,0.6470588235294118,0.7777777777777778,0.7124183006535948,0.6923076923076923
female,Boruta,100,LogisticRegression,1,0.3907518403363142,0.7999999999999999,0.8235294117647058,0.5555555555555556,0.6895424836601307,0.7307692307692307
female,Boruta,100,AdaBoost,1,0.5659164584181102,0.8571428571428571,0.8823529411764706,0.6666666666666666,0.7745098039215685,0.8076923076923077
