Dataset,Method,N_Features,Feature,MeanAbsSHAP,StdAbsSHAP
baseline_male,mRMR,80,tqwt_TKEO_std_dec_9 (TQWT),0.002292270531400966,0.002517488795254749
baseline_male,mRMR,80,RPDE (Baseline),0.002287037037037036,0.002109423527017342
baseline_male,mRMR,80,tqwt_kurtosisValue_dec_26 (TQWT),0.002267948717948718,0.0036512977049591167
baseline_male,mRMR,80,app_entropy_shannon_8_coef (Wavelet),0.0022288888888888883,0.002500416381741665
baseline_male,mRMR,80,tqwt_medianValue_dec_5 (TQWT),0.0022149758454106283,0.0023453997264558032
baseline_male,mRMR,80,numPulses (Baseline),0.0021925925925925923,0.0021813228850706694
baseline_male,mRMR,80,tqwt_stdValue_dec_7 (TQWT),0.0021762452107279688,0.0021026722945615387
baseline_male,mRMR,80,app_det_TKEO_mean_10_coef (Wavelet),0.0021091954022988504,0.002316111449277968
baseline_male,mRMR,80,b4 (Bandwidth),0.0020362318840579717,0.001714240043235252
baseline_male,mRMR,80,numPeriodsPulses (Baseline),0.002034920634920635,0.001987769123597127
baseline_male,mRMR,80,tqwt_stdValue_dec_35 (TQWT),0.0020047892720306514,0.0024242160444085297
baseline_male,mRMR,80,std_11th_delta (MFCC),0.001973931623931624,0.001967630422187447
baseline_male,mRMR,80,tqwt_energy_dec_14 (TQWT),0.0019629629629629632,0.001995049704421119
baseline_male,mRMR,80,tqwt_minValue_dec_10 (TQWT),0.0019202898550724642,0.0018356956027950426
baseline_male,mRMR,80,tqwt_TKEO_mean_dec_35 (TQWT),0.001854406130268199,0.0026845264880058176
baseline_male,mRMR,80,tqwt_TKEO_std_dec_10 (TQWT),0.001814420803782506,0.0025153569754058453
baseline_male,mRMR,80,GNE_SNR_SEO (Vocal Fold),0.0017442528735632182,0.001699639781221341
baseline_male,mRMR,80,app_det_TKEO_mean_9_coef (Wavelet),0.0017333333333333333,0.0016860412339960856
baseline_male,mRMR,80,tqwt_entropy_shannon_dec_12 (TQWT),0.0017222222222222224,0.0022224849694518615
baseline_male,mRMR,80,tqwt_entropy_shannon_dec_10 (TQWT),0.0017222222222222222,0.0014920236544001284
baseline_male,mRMR,80,tqwt_skewnessValue_dec_27 (TQWT),0.001693236714975845,0.0032346448710033073
baseline_male,mRMR,80,meanHarmToNoiseHarmonicity (Baseline),0.0016622222222222218,0.0012615750360448529
baseline_male,mRMR,80,tqwt_skewnessValue_dec_28 (TQWT),0.0016311728395061727,0.002385957077608293
baseline_male,mRMR,80,tqwt_energy_dec_15 (TQWT),0.0016149572649572647,0.00266714138574393
baseline_male,mRMR,80,app_TKEO_std_9_coef (Wavelet),0.001603864734299517,0.001453557010039207
baseline_male,mRMR,80,tqwt_medianValue_dec_22 (TQWT),0.001597777777777777,0.0019413497466553619
baseline_male,mRMR,80,VFER_mean (Vocal Fold),0.0015758047767393563,0.0016335138881809017
baseline_male,mRMR,80,app_entropy_shannon_10_coef (Wavelet),0.001548888888888889,0.002385323829120433
baseline_male,mRMR,80,f2 (Formant Frequency),0.0015359078590785904,0.001836749485793195
baseline_male,mRMR,80,tqwt_energy_dec_16 (TQWT),0.001522757697456493,0.0014398544078115393
baseline_male,mRMR,80,VFER_entropy (Vocal Fold),0.0014179646936656278,0.0018344747992347413
baseline_male,mRMR,80,tqwt_energy_dec_34 (TQWT),0.0011594202898550722,0.0010484328417690446
baseline_male,mRMR,80,tqwt_entropy_shannon_dec_7 (TQWT),0.0010402298850574715,0.00116851368169313
baseline_male,mRMR,80,tqwt_kurtosisValue_dec_29 (TQWT),0.0010244444444444441,0.0011578474038536376
baseline_male,mRMR,80,tqwt_TKEO_mean_dec_10 (TQWT),0.0010115740740740745,0.0019683183938580843
baseline_male,mRMR,80,tqwt_medianValue_dec_29 (TQWT),0.0009622222222222223,0.0008465498488846637
baseline_female,mRMR,80,std_delta_delta_log_energy (MFCC),0.024239071038251365,0.017642694872423946
baseline_female,mRMR,80,std_6th_delta_delta (MFCC),0.014844262295081961,0.012044028899547844
baseline_female,mRMR,80,tqwt_energy_dec_26 (TQWT),0.01479248366013072,0.010166456329744552
baseline_female,mRMR,80,std_7th_delta_delta (MFCC),0.014665300546448087,0.00808420757598706
baseline_female,mRMR,80,std_delta_log_energy (MFCC),0.014651639344262295,0.011971509890384252
baseline_female,mRMR,80,tqwt_entropy_log_dec_12 (TQWT),0.01447916666666667,0.014659557633968385
baseline_female,mRMR,80,tqwt_entropy_log_dec_27 (TQWT),0.013374999999999998,0.010585838111724595
baseline_female,mRMR,80,std_12th_delta (MFCC),0.013111111111111113,0.006312718023990051
baseline_female,mRMR,80,tqwt_entropy_log_dec_33 (TQWT),0.012119763205828778,0.010591128124585467
baseline_female,mRMR,80,std_6th_delta (MFCC),0.011791894353369763,0.009963252016259206
baseline_female,mRMR,80,mean_MFCC_2nd_coef (MFCC),0.011274590163934424,0.010623419509226639
baseline_female,mRMR,80,tqwt_energy_dec_25 (TQWT),0.010981746031746028,0.008600103860446722
baseline_female,mRMR,80,std_9th_delta_delta (MFCC),0.010248178506375227,0.008471689159843875
baseline_female,mRMR,80,locAbsJitter (Baseline),0.010240384615384616,0.009176685441563885
baseline_female,mRMR,80,tqwt_meanValue_dec_36 (TQWT),0.009852564102564102,0.005398077043191934
baseline_female,mRMR,80,std_7th_delta (MFCC),0.009784153005464482,0.005894726709463715
baseline_female,mRMR,80,tqwt_kurtosisValue_dec_18 (TQWT),0.00976709401709402,0.006104036687657101
baseline_female,mRMR,80,tqwt_TKEO_std_dec_12 (TQWT),0.009669854280510018,0.00876963275222199
baseline_female,mRMR,80,apq11Shimmer (Baseline),0.009664529914529915,0.005434875726534523
baseline_female,mRMR,80,app_entropy_shannon_5_coef (Wavelet),0.009579059829059829,0.0053211253921868285
baseline_female,mRMR,80,tqwt_stdValue_dec_12 (TQWT),0.009290528233151185,0.008556944441077893
baseline_female,mRMR,80,std_8th_delta_delta (MFCC),0.009165755919854279,0.008340398781346745
baseline_female,mRMR,80,app_entropy_shannon_8_coef (Wavelet),0.008775641025641026,0.005748318464400279
baseline_female,mRMR,80,GNE_SNR_TKEO (Vocal Fold),0.008538461538461538,0.008758748381799377
baseline_female,mRMR,80,app_entropy_shannon_9_coef (Wavelet),0.008493589743589743,0.005575627382870981
baseline_female,mRMR,80,std_4th_delta_delta (MFCC),0.008467948717948716,0.0066515010236386386
baseline_female,mRMR,80,tqwt_minValue_dec_13 (TQWT),0.008445707070707072,0.006476469322258455
baseline_female,mRMR,80,tqwt_energy_dec_7 (TQWT),0.008433333333333333,0.006211553997860784
baseline_female,mRMR,80,tqwt_entropy_log_dec_26 (TQWT),0.008052600472813242,0.006793506535988565
baseline_female,mRMR,80,tqwt_entropy_log_dec_35 (TQWT),0.007825694444444444,0.007784376942818328
baseline_female,mRMR,80,app_TKEO_std_4_coef (Wavelet),0.007790598290598292,0.006624293689237132
baseline_female,mRMR,80,tqwt_kurtosisValue_dec_20 (TQWT),0.0074893790849673205,0.006654835268681549
baseline_female,mRMR,80,tqwt_kurtosisValue_dec_26 (TQWT),0.00745264116575592,0.006289178258926955
baseline_female,mRMR,80,std_9th_delta (MFCC),0.007370218579234975,0.005873521535984624
baseline_female,mRMR,80,app_TKEO_std_8_coef (Wavelet),0.007272222222222221,0.005401955445003858
baseline_female,mRMR,80,tqwt_maxValue_dec_12 (TQWT),0.007253472222222225,0.005487093530486906
baseline_female,mRMR,80,tqwt_medianValue_dec_33 (TQWT),0.006822649572649573,0.004587716498667139
baseline_female,mRMR,80,tqwt_entropy_shannon_dec_17 (TQWT),0.0066369047619047605,0.004953205438838013
baseline_female,mRMR,80,tqwt_energy_dec_12 (TQWT),0.006594262295081968,0.006100889012678059
baseline_female,mRMR,80,app_TKEO_std_9_coef (Wavelet),0.006565476190476189,0.0045485642038664625
baseline_female,mRMR,80,app_det_TKEO_mean_7_coef (Wavelet),0.006490476190476191,0.005438546953669394
baseline_female,mRMR,80,DFA (Baseline),0.006360655737704916,0.005504793565794373
baseline_female,mRMR,80,app_det_TKEO_mean_3_coef (Wavelet),0.006267094017094018,0.003928504239293316
baseline_female,mRMR,80,tqwt_stdValue_dec_6 (TQWT),0.005928472222222221,0.004695527361279763
baseline_female,mRMR,80,tqwt_energy_dec_6 (TQWT),0.005905349794238683,0.006246983441614854
baseline_female,mRMR,80,std_11th_delta_delta (MFCC),0.005892987249544626,0.007318260308558641
baseline_female,mRMR,80,tqwt_minValue_dec_7 (TQWT),0.00580982905982906,0.0029200165498669095
baseline_female,mRMR,80,app_det_TKEO_mean_10_coef (Wavelet),0.005794973544973546,0.005850438262725383
baseline_female,mRMR,80,tqwt_stdValue_dec_13 (TQWT),0.005687500000000001,0.005648136683061391
baseline_female,mRMR,80,tqwt_energy_dec_11 (TQWT),0.0056862477231329695,0.0061807746068184375
baseline_female,mRMR,80,tqwt_kurtosisValue_dec_36 (TQWT),0.005589253187613843,0.005380478258487652
baseline_female,mRMR,80,std_10th_delta_delta (MFCC),0.005574225865209472,0.003958617818220459
baseline_female,mRMR,80,tqwt_maxValue_dec_11 (TQWT),0.005571493624772316,0.004957165477794367
baseline_female,mRMR,80,tqwt_entropy_log_dec_34 (TQWT),0.005565972222222221,0.0057639467210443005
baseline_female,mRMR,80,tqwt_TKEO_std_dec_13 (TQWT),0.005542735042735041,0.003482945037020557
baseline_female,mRMR,80,tqwt_TKEO_mean_dec_12 (TQWT),0.005523504273504273,0.0038334485545429998
baseline_female,mRMR,80,std_8th_delta (MFCC),0.005478597449908924,0.0055966597213513184
baseline_female,mRMR,80,tqwt_entropy_shannon_dec_11 (TQWT),0.005468553459119498,0.00471141121721145
baseline_female,mRMR,80,std_4th_delta (MFCC),0.005432336182336183,0.00470554558264192
baseline_female,mRMR,80,app_entropy_shannon_1_coef (Wavelet),0.0053680555555555565,0.002674624282253759
baseline_female,mRMR,80,tqwt_energy_dec_24 (TQWT),0.005341269841269841,0.004431004971957932
baseline_female,mRMR,80,tqwt_maxValue_dec_13 (TQWT),0.005311868686868686,0.004305124730024043
baseline_female,mRMR,80,IMF_SNR_SEO (Vocal Fold),0.005301587301587302,0.0036105115938782012
baseline_female,mRMR,80,tqwt_entropy_shannon_dec_12 (TQWT),0.005123931623931624,0.00337874220915105
baseline_female,mRMR,80,locPctJitter (Baseline),0.005037615740740741,0.004597929244276885
baseline_female,mRMR,80,tqwt_TKEO_mean_dec_33 (TQWT),0.004963675213675214,0.004061721448177007
baseline_female,mRMR,80,tqwt_meanValue_dec_11 (TQWT),0.004891025641025642,0.004174911921812191
baseline_female,mRMR,80,ppq5Jitter (Baseline),0.004873931623931623,0.004598557191325289
baseline_female,mRMR,80,meanHarmToNoiseHarmonicity (Baseline),0.004752136752136752,0.0025092532347995083
baseline_female,mRMR,80,tqwt_TKEO_std_dec_11 (TQWT),0.0046830601092896175,0.004716066478556778
baseline_female,mRMR,80,GNE_NSR_SEO (Vocal Fold),0.0045833333333333325,0.004370138568868396
baseline_female,mRMR,80,tqwt_stdValue_dec_11 (TQWT),0.004515027322404372,0.0043082168544543884
baseline_female,mRMR,80,mean_2nd_delta (MFCC),0.0044555555555555555,0.004364507186562873
baseline_female,mRMR,80,tqwt_medianValue_dec_8 (TQWT),0.004401709401709402,0.004380811818774254
baseline_female,mRMR,80,tqwt_TKEO_std_dec_7 (TQWT),0.004381944444444444,0.0032489835808977383
baseline_female,mRMR,80,tqwt_meanValue_dec_5 (TQWT),0.004322222222222222,0.0038902441684380996
baseline_female,mRMR,80,tqwt_kurtosisValue_dec_34 (TQWT),0.0042673041894353385,0.004147559428378778
baseline_female,mRMR,80,tqwt_minValue_dec_11 (TQWT),0.00425591985428051,0.004239096841104513
baseline_female,mRMR,80,app_det_TKEO_mean_8_coef (Wavelet),0.004252645502645503,0.0041183456293885845
baseline_female,mRMR,80,tqwt_kurtosisValue_dec_35 (TQWT),0.004152515723270441,0.0047761924512269745
baseline_female,mRMR,80,tqwt_energy_dec_21 (TQWT),0.004115277777777778,0.004079309965790004
baseline_female,mRMR,80,tqwt_kurtosisValue_dec_27 (TQWT),0.004094717668488161,0.004927463127501447
baseline_female,mRMR,80,std_12th_delta_delta (MFCC),0.0040920634920634915,0.0052758807893411655
baseline_female,mRMR,80,tqwt_TKEO_mean_dec_11 (TQWT),0.004065513626834381,0.0037227555097922075
baseline_female,mRMR,80,tqwt_stdValue_dec_33 (TQWT),0.004008547008547009,0.003605440957664471
baseline_female,mRMR,80,numPulses (Baseline),0.003965608465608465,0.0026442657002416427
baseline_female,mRMR,80,mean_MFCC_7th_coef (MFCC),0.003900641025641026,0.003224835237721364
baseline_female,mRMR,80,std_5th_delta (MFCC),0.0038846153846153844,0.0025186616175374463
baseline_female,mRMR,80,tqwt_TKEO_mean_dec_7 (TQWT),0.0038766339869281043,0.0029266070438809335
baseline_female,mRMR,80,std_10th_delta (MFCC),0.00386065573770492,0.0037277208703097174
baseline_female,mRMR,80,tqwt_kurtosisValue_dec_25 (TQWT),0.003742361111111111,0.003437012014022402
baseline_female,mRMR,80,IMF_SNR_entropy (Vocal Fold),0.0036613756613756605,0.0029899042353996328
baseline_female,mRMR,80,app_entropy_shannon_10_coef (Wavelet),0.003512820512820513,0.002785471640288635
baseline_female,mRMR,80,app_TKEO_std_7_coef (Wavelet),0.003444444444444445,0.002874509585746765
baseline_female,mRMR,80,RPDE (Baseline),0.0033899572649572643,0.0037780965032839092
baseline_female,mRMR,80,tqwt_medianValue_dec_10 (TQWT),0.003325059101654846,0.0036583441751763812
baseline_female,mRMR,80,tqwt_minValue_dec_12 (TQWT),0.0031898907103825136,0.0027779833120057736
baseline_female,mRMR,80,tqwt_entropy_shannon_dec_16 (TQWT),0.0030694444444444445,0.002308590528553386
baseline_female,mRMR,80,tqwt_TKEO_mean_dec_34 (TQWT),0.0030449735449735453,0.002788341816955629
baseline_female,mRMR,80,tqwt_kurtosisValue_dec_28 (TQWT),0.003017304189435337,0.002944024397543947
baseline_female,mRMR,80,tqwt_maxValue_dec_10 (TQWT),0.002998015873015872,0.002169598579707231
baseline_female,mRMR,80,tqwt_energy_dec_15 (TQWT),0.002995901639344263,0.003350012820445317
baseline_female,mRMR,80,mean_delta_log_energy (MFCC),0.002966903073286052,0.0025170215204057857
baseline_female,mRMR,80,tqwt_entropy_log_dec_28 (TQWT),0.002951388888888887,0.003460680581429384
baseline_female,mRMR,80,tqwt_TKEO_mean_dec_23 (TQWT),0.002934472934472935,0.002611231496982453
baseline_female,mRMR,80,std_MFCC_8th_coef (MFCC),0.00292989417989418,0.0026154543412062743
baseline_female,mRMR,80,tqwt_energy_dec_13 (TQWT),0.00291712204007286,0.0031895889581655683
baseline_female,mRMR,80,tqwt_stdValue_dec_35 (TQWT),0.0028484848484848484,0.002233739143702694
baseline_female,mRMR,80,tqwt_stdValue_dec_34 (TQWT),0.0027806712962962963,0.002377674066211617
baseline_female,mRMR,80,f1 (Formant Frequency),0.0027730496453900705,0.0025804015886939442
baseline_female,mRMR,80,std_MFCC_6th_coef (MFCC),0.0027520964360587,0.0022418886326519513
baseline_female,mRMR,80,tqwt_entropy_shannon_dec_35 (TQWT),0.002746527777777778,0.0027117964546798864
baseline_female,mRMR,80,tqwt_energy_dec_8 (TQWT),0.002730452674897119,0.002438415790518439
baseline_female,mRMR,80,tqwt_entropy_shannon_dec_34 (TQWT),0.0026562499999999998,0.00308689603317448
baseline_female,mRMR,80,tqwt_maxValue_dec_7 (TQWT),0.0026196581196581193,0.0023096974552313846
baseline_female,mRMR,80,tqwt_entropy_shannon_dec_18 (TQWT),0.0026175213675213678,0.0020780424546337937
baseline_female,mRMR,80,tqwt_medianValue_dec_25 (TQWT),0.0025802469135802466,0.0029548723505563148
baseline_female,mRMR,80,tqwt_medianValue_dec_22 (TQWT),0.0025213675213675213,0.0032890301484965628
baseline_female,mRMR,80,std_11th_delta (MFCC),0.002494990892531876,0.0030588179962468182
baseline_female,mRMR,80,app_entropy_shannon_6_coef (Wavelet),0.0023846153846153848,0.0020368728848043395
baseline_female,mRMR,80,tqwt_TKEO_std_dec_34 (TQWT),0.0023541666666666667,0.002267205036189478
baseline_female,mRMR,80,tqwt_maxValue_dec_6 (TQWT),0.002344650205761317,0.002333490570213055
baseline_female,mRMR,80,std_MFCC_7th_coef (MFCC),0.0022797619047619047,0.0020027024436583556
baseline_female,mRMR,80,tqwt_entropy_shannon_dec_6 (TQWT),0.0022043650793650803,0.0017419447791011847
baseline_female,mRMR,80,numPeriodsPulses (Baseline),0.002190972222222223,0.001834457934678687
baseline_female,mRMR,80,tqwt_stdValue_dec_7 (TQWT),0.0021732804232804225,0.0019662034249510506
baseline_female,mRMR,80,tqwt_meanValue_dec_7 (TQWT),0.0021506944444444442,0.0022768312331231787
baseline_female,mRMR,80,tqwt_minValue_dec_10 (TQWT),0.0021488095238095233,0.001562405093694477
baseline_female,mRMR,80,tqwt_skewnessValue_dec_27 (TQWT),0.0021047008547008545,0.0028147607443401025
baseline_female,mRMR,80,tqwt_energy_dec_14 (TQWT),0.0020868055555555553,0.0022278260619821217
baseline_female,mRMR,80,tqwt_TKEO_mean_dec_35 (TQWT),0.0020820105820105817,0.0018427932942195276
baseline_female,mRMR,80,b4 (Bandwidth),0.0020376984126984124,0.002208713302232008
baseline_female,mRMR,80,mean_1st_delta (MFCC),0.0019548611111111108,0.0015877558926439825
baseline_female,mRMR,80,tqwt_TKEO_mean_dec_10 (TQWT),0.0019358974358974362,0.0022456034918780835
baseline_female,mRMR,80,VFER_entropy (Vocal Fold),0.0019160879629629628,0.001758448345941485
baseline_female,mRMR,80,tqwt_medianValue_dec_5 (TQWT),0.0018948412698412697,0.0020285412887863746
baseline_female,mRMR,80,std_5th_delta_delta (MFCC),0.001873931623931624,0.0016374464285071459
baseline_female,mRMR,80,tqwt_skewnessValue_dec_28 (TQWT),0.0018596866096866093,0.0020384112340648655
baseline_female,mRMR,80,f2 (Formant Frequency),0.0017990196078431372,0.0022457572032932387
baseline_female,mRMR,80,tqwt_energy_dec_34 (TQWT),0.0017799145299145303,0.0015325928924019496
baseline_female,mRMR,80,GNE_SNR_SEO (Vocal Fold),0.001728535353535354,0.0016351220022582413
baseline_female,mRMR,80,VFER_mean (Vocal Fold),0.0016765046296296291,0.0014200869597547072
baseline_female,mRMR,80,tqwt_medianValue_dec_29 (TQWT),0.001662393162393163,0.0016024364473521463
baseline_female,mRMR,80,tqwt_energy_dec_16 (TQWT),0.0016301587301587304,0.0016481396004828994
baseline_female,mRMR,80,tqwt_TKEO_std_dec_10 (TQWT),0.0015606995884773665,0.0018610048130037965
baseline_female,mRMR,80,tqwt_TKEO_std_dec_9 (TQWT),0.001519841269841269,0.0012973056111281176
baseline_female,mRMR,80,tqwt_entropy_shannon_dec_7 (TQWT),0.0014404761904761904,0.0014252429478223917
baseline_female,mRMR,80,tqwt_kurtosisValue_dec_29 (TQWT),0.0014166666666666663,0.0011719884805564426
baseline_female,mRMR,80,app_det_TKEO_mean_9_coef (Wavelet),0.001152777777777778,0.0010860350018377424
baseline_female,mRMR,80,tqwt_entropy_shannon_dec_10 (TQWT),0.0010256410256410254,0.0010228546065944785
baseline,mRMR,90,std_delta_delta_log_energy (MFCC),0.01654938271604938,0.014597105297358253
baseline,mRMR,90,std_6th_delta_delta (MFCC),0.012310846560846557,0.010803973184644251
baseline,mRMR,90,std_7th_delta_delta (MFCC),0.011996252204585537,0.007006242926542534
baseline,mRMR,90,std_delta_log_energy (MFCC),0.011613977072310405,0.01102253602106172
baseline,mRMR,90,tqwt_entropy_log_dec_12 (TQWT),0.011007150715071504,0.011018941657963802
baseline,mRMR,90,tqwt_entropy_log_dec_27 (TQWT),0.010038742690058475,0.008165157816991729
baseline,mRMR,90,tqwt_energy_dec_26 (TQWT),0.008934878587196467,0.007010263585772719
baseline,mRMR,90,app_entropy_shannon_5_coef (Wavelet),0.008877995642701522,0.003780287365308143
baseline,mRMR,90,tqwt_TKEO_std_dec_12 (TQWT),0.00884391534391534,0.0077352888036850125
baseline,mRMR,90,tqwt_kurtosisValue_dec_18 (TQWT),0.008744008714596949,0.00453881997312755
baseline,mRMR,90,tqwt_energy_dec_25 (TQWT),0.008679592959295929,0.007992820914428909
baseline,mRMR,90,std_6th_delta (MFCC),0.008666666666666663,0.0069507994468765285
baseline,mRMR,90,tqwt_entropy_shannon_dec_13 (TQWT),0.008540305010893248,0.005161040589342022
baseline,mRMR,90,apq11Shimmer (Baseline),0.008412854030501089,0.006109505253874489
baseline,mRMR,90,app_entropy_shannon_4_coef (Wavelet),0.008328976034858387,0.0047439538201911385
baseline,mRMR,90,GNE_SNR_TKEO (Vocal Fold),0.008054421768707482,0.007784902339711987
baseline,mRMR,90,tqwt_maxValue_dec_13 (TQWT),0.008040305010893246,0.004838993337325977
baseline,mRMR,90,std_8th_delta_delta (MFCC),0.007867504409171073,0.00614099489348472
baseline,mRMR,90,locAbsJitter (Baseline),0.007845117845117844,0.008885657513932745
baseline,mRMR,90,tqwt_entropy_log_dec_33 (TQWT),0.007599206349206346,0.007701796238548227
baseline,mRMR,90,std_7th_delta (MFCC),0.007504629629629627,0.004376220177442178
baseline,mRMR,90,tqwt_entropy_log_dec_28 (TQWT),0.007470555555555555,0.0066656746521313506
baseline,mRMR,90,mean_MFCC_2nd_coef (MFCC),0.007347883597883596,0.007469896017233902
baseline,mRMR,90,std_9th_delta_delta (MFCC),0.007171296296296295,0.0060975646734794985
baseline,mRMR,90,tqwt_stdValue_dec_13 (TQWT),0.007119825708061,0.004032464089869757
baseline,mRMR,90,tqwt_TKEO_std_dec_13 (TQWT),0.007092047930283228,0.0055644564130670334
baseline,mRMR,90,DFA (Baseline),0.006928350970017632,0.006378332309157791
baseline,mRMR,90,std_9th_delta (MFCC),0.006919973544973545,0.005087710099224502
baseline,mRMR,90,tqwt_kurtosisValue_dec_20 (TQWT),0.0068546725533480506,0.006971631720168279
baseline,mRMR,90,app_TKEO_std_9_coef (Wavelet),0.006825708061002177,0.0055583803448024105
baseline,mRMR,90,tqwt_stdValue_dec_12 (TQWT),0.006777777777777775,0.006975110802973681
baseline,mRMR,90,std_4th_delta (MFCC),0.006595925925925925,0.0042353721591902975
baseline,mRMR,90,app_entropy_shannon_8_coef (Wavelet),0.006532777777777779,0.005253296081514395
baseline,mRMR,90,tqwt_entropy_log_dec_26 (TQWT),0.006281923714759535,0.006352714948140881
baseline,mRMR,90,tqwt_meanValue_dec_36 (TQWT),0.006077777777777777,0.006784717527185362
baseline,mRMR,90,app_entropy_shannon_9_coef (Wavelet),0.006008714596949891,0.00396677497132446
baseline,mRMR,90,tqwt_maxValue_dec_7 (TQWT),0.005887777777777777,0.0029499615555494086
baseline,mRMR,90,tqwt_entropy_log_dec_35 (TQWT),0.005876666666666667,0.006562269922670482
baseline,mRMR,90,app_det_TKEO_mean_6_coef (Wavelet),0.005785555555555554,0.0044749004490973136
baseline,mRMR,90,IMF_SNR_SEO (Vocal Fold),0.00573529411764706,0.004883755797686292
baseline,mRMR,90,app_det_TKEO_mean_4_coef (Wavelet),0.00571201814058957,0.005601918492827032
baseline,mRMR,90,app_LT_TKEO_mean_1_coef (Wavelet),0.005620915032679739,0.004512014310018856
baseline,mRMR,90,tqwt_energy_dec_6 (TQWT),0.0055877777777777774,0.004699272164023534
baseline,mRMR,90,IMF_NSR_TKEO (Vocal Fold),0.005576252723311547,0.004523452003644781
baseline,mRMR,90,VFER_NSR_SEO (Vocal Fold),0.0055250544662309355,0.003570190669809883
baseline,mRMR,90,tqwt_TKEO_std_dec_11 (TQWT),0.005521384479717814,0.005697276611553151
baseline,mRMR,90,app_entropy_shannon_10_coef (Wavelet),0.005466230936819171,0.0029916037156258774
baseline,mRMR,90,std_5th_delta (MFCC),0.00538047138047138,0.0031538420135953935
baseline,mRMR,90,tqwt_energy_dec_12 (TQWT),0.005343474426807759,0.006723086867058082
baseline,mRMR,90,std_8th_delta (MFCC),0.0052056878306878315,0.004895311536324094
baseline,mRMR,90,std_11th_delta_delta (MFCC),0.0051995149911816555,0.0063334484525319
baseline,mRMR,90,numPeriodsPulses (Baseline),0.005114400584795323,0.004637442216509271
baseline,mRMR,90,tqwt_kurtosisValue_dec_26 (TQWT),0.005104056437389769,0.005477592699986957
baseline,mRMR,90,std_4th_delta_delta (MFCC),0.00509111111111111,0.00467319719899035
baseline,mRMR,90,tqwt_TKEO_mean_dec_12 (TQWT),0.0050620915032679745,0.003613696449562936
baseline,mRMR,90,tqwt_minValue_dec_13 (TQWT),0.005021564327485382,0.0037644582185713473
baseline,mRMR,90,tqwt_energy_dec_11 (TQWT),0.005017416225749557,0.006558725335353927
baseline,mRMR,90,tqwt_TKEO_mean_dec_33 (TQWT),0.004970588235294117,0.004915369946718791
baseline,mRMR,90,tqwt_kurtosisValue_dec_33 (TQWT),0.00492156862745098,0.003511367235479807
baseline,mRMR,90,tqwt_kurtosisValue_dec_35 (TQWT),0.004792426755113322,0.004481966629604464
baseline,mRMR,90,tqwt_entropy_shannon_dec_16 (TQWT),0.0047875816993464045,0.0033762173077652347
baseline,mRMR,90,tqwt_entropy_shannon_dec_17 (TQWT),0.004775054466230937,0.0036059754214627002
baseline,mRMR,90,std_MFCC_8th_coef (MFCC),0.004743193524650481,0.003474698674722068
baseline,mRMR,90,app_TKEO_std_4_coef (Wavelet),0.004667777777777778,0.003420749547550124
baseline,mRMR,90,tqwt_energy_dec_7 (TQWT),0.004592592592592592,0.004319344962468604
baseline,mRMR,90,app_TKEO_std_8_coef (Wavelet),0.00453326023391813,0.004875036958078377
baseline,mRMR,90,tqwt_TKEO_std_dec_6 (TQWT),0.004522875816993463,0.0034726931225231832
baseline,mRMR,90,tqwt_entropy_shannon_dec_11 (TQWT),0.004413764510779436,0.004618475300301114
baseline,mRMR,90,tqwt_TKEO_std_dec_7 (TQWT),0.00431730237700387,0.004289573865474346
baseline,mRMR,90,tqwt_stdValue_dec_6 (TQWT),0.004231896075179657,0.0036790892148704014
baseline,mRMR,90,app_entropy_shannon_6_coef (Wavelet),0.004230936819172112,0.0024162979288414412
baseline,mRMR,90,app_entropy_shannon_1_coef (Wavelet),0.004218954248366014,0.004359673261380082
baseline,mRMR,90,tqwt_maxValue_dec_12 (TQWT),0.004204365079365077,0.00420198419014605
baseline,mRMR,90,std_12th_delta_delta (MFCC),0.00418409586056645,0.0045644940352333185
baseline,mRMR,90,tqwt_stdValue_dec_11 (TQWT),0.004170414462081129,0.004758682153681524
baseline,mRMR,90,tqwt_entropy_log_dec_34 (TQWT),0.004169259259259261,0.0049837330729270626
baseline,mRMR,90,tqwt_kurtosisValue_dec_36 (TQWT),0.003928791887125219,0.003702677862154924
baseline,mRMR,90,std_10th_delta_delta (MFCC),0.0039052028218694895,0.003665519704618388
baseline,mRMR,90,tqwt_maxValue_dec_11 (TQWT),0.003898589065255731,0.003399325268612694
baseline,mRMR,90,tqwt_minValue_dec_12 (TQWT),0.0038152557319223977,0.0035860857842025364
baseline,mRMR,90,app_TKEO_std_7_coef (Wavelet),0.0037679738562091513,0.0036697671945874035
baseline,mRMR,90,ppq5Jitter (Baseline),0.0037631874298540953,0.0037657625501012894
baseline,mRMR,90,mean_MFCC_8th_coef (MFCC),0.003744008714596949,0.002543052264236228
baseline,mRMR,90,GNE_NSR_SEO (Vocal Fold),0.0037211328976034853,0.0032167780815586526
baseline,mRMR,90,app_det_TKEO_mean_7_coef (Wavelet),0.003658625730994152,0.004507048736679481
baseline,mRMR,90,tqwt_kurtosisValue_dec_27 (TQWT),0.003641754850088183,0.0034741244167628615
baseline,mRMR,90,mean_2nd_delta (MFCC),0.0035632946379215037,0.005021860816815695
baseline,mRMR,90,tqwt_meanValue_dec_5 (TQWT),0.0035577777777777786,0.004388658867104944
